id|longitude|latitude|tipogeo|uf|cod_ibge|municipio|nome|end_orig|end_correspondencia_orig|bairro_orig|cep_orig|tipo_logradouro|nome_logradouro|km_logradouro|num_logradouro|compl_logradouro|bairro|cep|ddd|telefone1|telefone2|telefone3|site|esfera_admin|tipo_esfera|sniic_n1|sniic_n2|sniic_n3|local|cnpj|ano_criacao|ano_abertura|orcamento_proprio|qt_bens_acervo|qt_bens_exatidao|acervo_qt_antropologia_etnografia|acervo_qt_arqueologia|acervo_qt_artes_visuais|acervo_qt_cienciasnaturais_historianatural|acervo_qt_ciencia_tecnologia|acervo_qt_historia|acervo_qt_imagem_som|acervo_qt_virtual|acervo_qt_arquivistico|acervo_qt_biblioteconomico|acervo_qt_documental|acervo_qt_outros|situacao|ingresso_cobrado|ingresso_valor|infra_turistas_estrangeiros|infra_turistas_sinalizacao|sinalizacao_idioma|infra_turistas_etiquetas|etiquetas_idioma|infra_turistas_publicacoes|publicacoes_idioma|infra_turistas_outros|outros_idioma|bebedouro|estacionamento|lanchonete_retaurante|livraria|loja|sanitarios|telefone_publico|outras_instalacoes_1|outras_instalacoes_2|pne_vagas_exclusivas_estacionamento|pne_elevadores_acessiveis|pne_rampa_de_acesso|pne_sanitarios_adaptados|pne_sinalizacao_braile|pne_etiquetas_braile|pne_outros_1|pne_outros_2|medidas_preventivas|medidas_preventivas_treinamento_profissionais|medidas_preventivas_brigada|medidas_preventivas_revisao_extintores|medidas_preventivas_revisao_rede_eletrica|medidas_preventivas_outras
1977|-52.05102|-27.694074|2|RS|4301552|Áurea|Casa do Imigrante Poplawski Samojeden|Rua da Matriz, 351.| |Jasna Góra|99835-000|R|DA MATRIZ| |351| |JASNA GORA|99835-000|54|3527-1060|3527-1032| | |Privada|Associação|1|1.7|1.7.2| | |2003|2003| |6330|Aproximado|600|400|1000|0|300|30|4000|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1978|-51.207052|-30.032269|2|RS|4314902|Porto Alegre|Museu do Motor|Rua Sarmento Leite, 425 - Sala 201.| |Centro|90046-902|R|SARMENTO LEITE| |425|SALA 201|CENTRO|90046-902|51|3316-4506| | |www.mecanica.ufrgs.br/mmotor|Pública|Federal|1|1.7|1.7.1| | |1997|1997| |900|Aproximado|0|0|0|0|300|0|0|0|0|0|0|600|Aberto|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|-|1|0|0|1|0|0|0|0|0|0|0|0|0|0
1979|-54.837856|-28.123815|2|RS|4316477|Salvador das Missões|Museu Histórico Municipal de Salvador das Missões|Avenida Independência, 280.| | |97940-000|AV|INDEPENDENCIA| |280| | |97940-000|55|3358-1101|3358-1094| | |Pública|Municipal|1|1.7|1.7.1| | |2002|2004| |345|Exato|0|0|0|0|0|345|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|1|1|0|-|1|0|1|1|0|0|0|0|1|1|0|1|1|0
1980|-53.372249|-33.525478|2|RS|4317301|Santa Vitória do Palmar|Museu Coronel Tancredo Fernandes de Mello|Rua Barão do Rio Branco, 467| |Centro|96230-970|R|BARAO DO RIO BRANCO| |467| |CENTRO|96230-970|53|3263-8043|3263-4454| |www.santavitoria.rs.gov.br|Pública|Municipal|1|1.7|1.7.1| | |1962|1970| |1509|Exato|0|648|0|468|0|359|34|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|-|0|0|0|0|0|0|0|0|1|0|0|1|1|0
1981|-51.112109|-29.669424|1|RS|4313409|Novo Hamburgo|Museu do Índio Tükuna|Rua Frederico Mentz, 526.| |Hamburgo Velho|93525-360|R|FREDERICO MENTZ| |526| |HAMBURGO VELHO|93525-360|51|3594-3022|9969-0778|9969-0783|www.ienh.com.br|Privada|Fundação|1|1.7|1.7.2| | |1981|1982|Sim|560|Aproximado|240|150|0|0|0|0|170|0|0|0|0|0|Aberto|1|R$ 20,00 - grupo de até 50 alunos.|0|0|0|0|0|0|0|0|0|1|1|1|0|0|1|1|0|-|1|0|1|1|0|0|0|0|1|1|1|1|1|0
1982|-51.133345|-29.688045|2|RS|4313409|Novo Hamburgo|Museu da Fundação Evangélica|Rua Frederico Mentz, 526.| |Hamburgo Velho|93525-360|R|FREDERICO MENTZ| |526| |HAMBURGO VELHO|93525-360|51|3594-3022|9969-0778|9969-0783|www.ienh.com.br|Privada|Fundação|1|1.7|1.7.2| | |1986|1986| |5000|0|680|0|140|0|80|1400|2700|0|0|0|0|0|Aberto|1|R$ 20,00 - grupo de até 50 alunos.|0|0|0|0|0|0|0|0|0|1|1|1|0|0|1|1|0|-|1|0|1|1|0|0|0|0|1|1|1|1|1|0
1983|-51.964949|-29.459579|2|RS|4311403|Lajeado|Museu Regional do Livro - Univates|Avenida Avelino Tallini, 171.| |Universitário|95900-000|AV|AVELINO TALLINI| |171| |UNIVERSITARIO|95900-000|51|3714-7000| | |www.univates.br/mrl|Privada|Fundação|1|1.7|1.7.2| | |2002|2000|Não|1900|Aproximado|100|0|250|450|100|1000|0|0|0|0|0|0|Aberto|0|0|1|0|0|0|0|0|0|1|Avisando previamente e com flexibilidade de horário é possível a Biblioteca da Univates dispor de funcionários com fluência nas línguas inglesa, alemã e LIBRAS. O Museu Regional do Livro possui, em seu acervo, obras em outros idiomas (alemão, inglês...).|1|1|1|1|1|1|1|0|-|1|1|1|1|0|0|0|0|1|1|0|1|1|0
1984|-51.179675|-29.1634|2|RS|4305108|Caxias do Sul|Museu Ambiência Casa de Pedra|Rua Matteo Gianella, 531.| |Santa Catarina|95034-270|R|MATTEO GIANELLA| |531| |SANTA CATARINA|95034-270|54|3221-2423| | |www.caxias.rs.gov.br|Pública|Municipal|1|1.7|1.7.1| | |1976|1975| |500|0|90|0|0|0|0|410|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|1|0|-|0|0|0|0|0|0|0|0|1|1|0|1|1|0
1985|-51.179675|-29.1634|2|RS|4305108|Caxias do Sul|Museu Municipal da Uva e do Vinho Primo Slomp|Rua Luiz Franciosi Sério, 350.| |Forqueta|95115-970|R|LUIZ FRANCIOSI SERIO| |350| |FORQUETA|95115-970|54|3535-1640| | |www.caxias.rs.gov.br|Pública|Municipal|1|1.7|1.7.1| | |2001|2002|Não|650|0|200|0|0|0|0|450|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|-|0|0|0|0|0|0|0|0|1|0|0|1|1|0
1986|-51.019953|-30.082398|2|RS|4323002|Viamão|Museu de Ciências Naturais|Rodovia RS 040 - Km 16| |Passo do Vigário|94400-000|ROD|RS-040|KM 16| | |PASSO DO VIGARIO|94400-000|51|3485-1173| | | |Pública|Estadual|1|1.7|1.7.1| | |1970|1971|Não|999|Exato|0|0|0|0|0|0|67|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|1|1|0|-|0|0|0|0|0|0|0|0|1|0|0|1|1|0
1987|-52.243437|-31.762462|1|RS|4314407|Pelotas|Museu Histórico Helena Assumpção de Assumpção|Avenida Rio Grande do Sul, 1.235 / Endereço para correspondência: Inbraja - Avenida Jorge Ivan da Costa Gertum, 9.805 - Parque Costa Verde - Praia do Laranjal. Pelotas/RS. Cep.: 96090-580.|INBRAJA - AVENIDA JORGE IVAN DA COSTA GERTUM, 9805 - PARQUE COSTA VERDE - PRAIA DO LARANJAL PELOTAS/RS CEP: 96090-580|Granja Santa Helena - Praia do Laranjal|96090-590|AV|RIO GRANDE DO SUL| |1235| |GRANJA SANTA HELENA - PRAIA DO LARANJAL|96090-590|53|3226-1047| | |www.inbraja.com.br|Privada|Associação|1|1.7|1.7.2| | |2001|2001| |1000|Aproximado|0|3|445|0|0|606|0|1|0|0|0|0|Aberto|1|R$ 10,00 – público em geral; R$ 5,00 - para estudantes universitários e estudantes da rede particular de ensino e grupos de terceira idade; R$ 2,00 - para estudantes da rede pública municipal e estadual de ensino.|1|1|Espanhol.|0|0|0|0|0|0|1|0|1|1|0|1|0|0|-|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1988|-52.337596|-31.765396|2|RS|4314407|Pelotas|Museu de Arte Sacra João Paulo II|Avenida Rio Grande do Sul, 1.235 / Endereço para correspondência: Inbraja - Avenida Jorge Ivan da Costa Gertum, 9.805 - Parque Costa Verde - Praia do Laranjal. Pelotas/RS. Cep.: 96090-580.|INBRAJA - AVENIDA JORGE IVAN DA COSTA GERTUM, 9805 - PARQUE COSTA VERDE - PRAIA DO LARANJAL PELOTAS/RS CEP: 96090-580|Granja Santa Helena - Praia do Laranjal|96090-590|AV|RIO GRANDE DO SUL| |1235| |GRANJA SANTA HELENA - PRAIA DO LARANJAL|96090-590|53|3226-2127|3226-2888| |www.inbraja.com.br|Privada|Associação|1|1.7|1.7.2| | |2005|Não possui|Não|553|Aproximado|0|0|112|0|0|441|0|0|0|0|0|0|Em implantação|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1989|-52.337596|-31.765396|2|RS|4314407|Pelotas|Memorial da Praia do Laranjal Arthur Augusto de Assumpção|Avenida Adolfo Fetter, s/n / Endereço para correspondência: Inbraja - Avenida Jorge Ivan da Costa Gertum, 9.805 - Parque Costa Verde - Praia do Laranjal. Pelotas/RS. Cep.: 96090-580.|INBRAJA - AVENIDA JORGE IVAN DA COSTA GERTUM, 9805 - PARQUE COSTA VERDE - PRAIA DO LARANJAL PELOTAS/RS CEP: 96090-580|Granja Santa Helena - Praia do Laranjal|96090-590|AV|ADOLFO FETTER| |S/N| |GRANJA SANTA HELENA - PRAIA DO LARANJAL|96090-590|53|3226-2888| | |www.inbraja.com.br|Privada|Associação|1|1.7|1.7.2| | |1998|1998| |1500|Aproximado|0|0|0|0|0|1500|0|0|0|0|0|0|Aberto|1|Ingresso cortesia para quem visitar o Museu Histórico Helena Assumpção de Assumpção.|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|0|0|-|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1990|-53.444455|-29.619923|2|RS|4318432|São João do Polêsine|Casa João Luiz Pozzobon|Rodovia 1.4 RS 149 - Km 132.| | |97230-000|ROD|RS-149|KM 132| | | |97230-000|55|3221-1092|3221-4648| | |Privada|Associação|1|1.7|1.7.2| | |1998|1998|Não|80|Exato|10|10|2|12|0|30|16|0|0|0|0|0|Aberto|0|0|1|0|0|1|Espanhol|1|Espanhol.|0|0|0|0|1|0|1|1|0|0|-|1|0|0|1|0|0|0|0|1|1|1|1|1|0
1991|-53.444455|-29.619923|2|RS|4318432|São João do Polêsine|Museu Municipal de São João do Polêsine|Avenida São João, 1.444.| |Centro|97230-000|AV|SAO JOAO| |1444| |CENTRO|97230-000|55|3269-1051| | | |Pública|Municipal|1|1.7|1.7.1| | |2001|2003|Não|115|Aproximado|0|0|0|0|0|115|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|-|0|0|0|0|0|0|0|0|1|1|1|1|1|0
1992|-51.212642|-30.032816|1|RS|4314902|Porto Alegre|Museu Nacional das Migrações Judaicas|Rua General João Telles, 329 - 2º andar.| |Bom Fim|90035-121|R|GENERAL JOAO TELLES| |329|2º ANDAR|BOM FIM|90035-121|51|3019-4600| | | |Privada|Sociedade|1|1.7|1.7.2| | |1994|2004|Não|121000|Aproximado|0|0|0|0|0|119500|1500|0|0|0|0|0|Aberto|0|0|1|0|0|0|0|1|Catálogo das entrevistas em Inglês.|0|0|0|0|0|0|0|1|0|0|-|0|1|1|0|0|0|0|0|1|0|0|1|1|0
1993|-51.179675|-29.1634|2|RS|4305108|Caxias do Sul|Museu dos Ex-Combatentes da Força Expedicionária Brasileira|Rua Visconde de Pelotas, 249| |Centro|95020-180|R|VISCONDE DE PELOTAS| |249| |CENTRO|95020-180|54|3221-2423| | |www.caxias.rs.gov.br|Pública|Municipal|1|1.7|1.7.1| | |1974|1975|Não|500|Aproximado|0|0|180|0|0|295|20|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|-|0|0|1|0|0|0|0|0|1|0|0|1|1|0
1994|-51.179675|-29.1634|2|RS|4305108|Caxias do Sul|Museu Municipal de Caxias do Sul|Rua Visconde de Pelotas, 586| |Centro|95020-180|R|VISCONDE DE PELOTAS| |586| |CENTRO|95020-180|54|3221-2423| | |www.caxias.rs.gov.br|Pública|Municipal|1|1.7|1.7.1| | |1947|1947|Não|8000|Aproximado|1119|95|686|0|0|6000|1000|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|1|1|0|-|0|0|1|0|0|0|0|0|1|1|0|1|1|0
1995|-55.532025|-30.888202|2|RS|4317103|Santana do Livramento|Museu de Artes da ASPES/URCAMP|Avenida Daltro Filho, 2.557| |Armour|97576-000|AV|DALTRO FILHO| |2557| |ARMOUR|97576-000|55|3243-1080| | |www.sl.urcamp.tche.br|Privada|Associação|1|1.7|1.7.2| | |1978|1996| |150|Aproximado|0|0|120|0|0|20|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|1|0|0|1|1|0
1996|-50.796459|-29.567424|2|RS|4310108|Igrejinha|Museu Professor Gustavo Adolfo Koetz|Rua Arlindo Geis, 255| |Centro|95650-000|R|ARLINDO GEIS| |255| |CENTRO|95650-000|51|3545-3435| | | |Pública|Municipal|1|1.7|1.7.1| | |1987|1988|Sim|3029|Aproximado|809|0|0|0|281|1819|120|0|0|0|0|0|Aberto|0|0|1|1|Alemão.|1|Alemão.|0|0|0|0|1|1|0|0|0|1|0|0|-|0|0|0|0|0|0|0|0|1|0|0|1|0|0
1997|-51.207052|-30.032269|2|RS|4314902|Porto Alegre|Museu de Ciências e Tecnologia da Pontifícia Universidade Católica do Rio Grande do Sul|Avenida Ipiranga, 6.681 – Prédio 40| |Partenon|90619-900|AV|IPIRANGA| |6681|PREDIO 40|PARTENON|90619-900|51|3320-3521| | |www.pucrs.br/mct|Outra|Universidade comunitária sem fins lucrativos|1|1.7| | | |1993|1998|Não|2571060|Aproximado| |2000000|0|570000|760|300|0|0|0|0|0|0|Aberto|1|R$ 12,00 - Ingresso Geral; R$9,00 (crianças de 3 a 12 anos, maiores de 60 anos, alunos universitários, professores e turmas de alunos) - Ingresso Promocional.|0|0|0|0|0|0|0|0|0|1|1|1|0|1|1|1|0|-|1|1|1|1|0|0|0|0|1|1|1|1|1|0
1998|-54.676327|-30.983109|1|RS|4306601|Dom Pedrito|Museu Paulo Firpo|Rua Júlio de Castilhos, 1.060.| |Centro|96450-000|R|JULIO DE CASTILHOS| |1060| |CENTRO|96450-000|53|3243-3177| | | |Pública|Municipal|1|1.7|1.7.1| | |1968|1971|Sim|6000|Aproximado|35|150|300|150|0|500|3020|0|0|3870|0|0|Aberto|0|0|1|0|0|1|Espanhol, Francês e Inglês.|0|0|0|0|0|0|0|0|1|1|0|0|-|0|0|0|0|0|0|0|0|1|1|0|1|1|0
1999|-51.207052|-30.032269|2|RS|4314902|Porto Alegre|Museu de Paleontologia do Instituto de Geociências da UFRGS|Avenida Bento Gonçalves, 9.500| |Agronomia|91509-900|AV|BENTO GONCALVES| |9500| |AGRONOMIA|91509-900|51|3316-6377| | | |Pública|Federal|1|1.7|1.7.1| | |1945|1945| |50000|Aproximado|0|0|0|50000|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|-|1|0|1|0|0|0|0|0|0|0|0|0|0|0
2000|-49.719489|-29.331811|1|RS|4321501|Torres|Museu Três Torres|Rua Kalil Sehbe, 05.| |Predial|95560-000|R|KALIL SEHBE| |5| |PREDIAL|95560-000|51|3664-1221|3664-1361| |www.sapt.com.br|Privada|Associação|1|1.7|1.7.2| | |1996|1996|Não|1800|Aproximado|0|50|280|0|0|520|950|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|1|1|0|-|1|0|1|0|0|0|0|0|1|0|0|1|1|0
2001|-56.018529|-28.656941|1|RS|4318002|São Borja|Museu Ergológico de Estância|Rua João Palmeiro, 2.318 (Sede do Grupo Amador de Arte Os Angüeras)| |Maria do Carmo|97670-000|R|JOAO PALMEIRO| |2318| |MARIA DO CARMO|97670-000|55|3431-4455| | |www.angueras.com.br/museu.htm|Privada|Associação|1|1.7|1.7.2|SEDE DO GRUPO AMADOR DE ARTE OS ANGUERAS| |1979|1979|Não|288|Aproximado|288|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|-|0|0|0|0|0|0|0|0|1|0|0|1|1|0
2002|-51.148061|-29.762015|1|RS|4318705|São Leopoldo|Instituto Anchietano de Pesquisas|Rua Brasil, 725| |Cristo Rei|93010-030|R|BRASIL| |725| |CRISTO REI|93010-030|51|3590-8409| | |www.anchietano.unisinos.br|Privada|Associação|1|1.7|1.7.2| | |1956|1956|Não|1315|Exato|50|1200|0|50|15|50|0|0|0|0|0|0|Aberto|0|0|1|0|0|0|0|0|0|1|Pesquisadores com outros idiomas.|1|1|1|0|0|1|1|0|-|0|0|0|0|0|0|0|0|1|1|0|1|0|0
2003|-52.107587|-32.035375|2|RS|4315602|Rio Grande|Museu Virtual do Rio Grande|www.riograndeemfotos.fot.br/museuvirtual; Endereço para correspondência: Rua Bento Gonçalves, 217 - Cidade Nova. Rio Grande/RS. Cep.: 96211-070.|RUA BENTO GONCALVES, 217 - CIDADE NOVA RIO GRANDE/RS CEP: 96211-070|Cidade Nova|96211-070| | | | | |CIDADE NOVA|96211-070|53|8412-3343|3231-1678|9965-7564|www.riograndeemfotos.fot.br/museuvirtual ; www.riograndemfotos.com.br/muuseuvirtual|Privada|Empresa|1|1.7|1.7.2| | |2003|2003|Sim|1000|Aproximado|0|0|0|0|0|0|0|1000|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2004|-51.165247|-30.0576|1|RS|4314902|Porto Alegre|Museu Itinerante Memória Carris|Rua Albion, 385| |São José|91530-010|R|ALBION| |385| |SAO JOSE|91530-010|51|3289-2100|3289-2122|3289-2143|www.carris.com.br|Outra|Mista Empresa com Controle Acionário da Prefeitura|1|1.7| | | |1988|1988|Sim|554|Exato|0|0|0|0|0|95|459|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|1|0|0|1|1|0
2005|-53.815484|-29.687304|2|RS|4316907|Santa Maria|Museu Educativo Gama d’Eça|Rua do Acampamento, 81.| |Centro|97050-001|R|DO ACAMPAMENTO| |81| |CENTRO|97050-001|55|3220-9306| | |www.ufsm.br/museuedu|Pública|Federal|1|1.7|1.7.1| | |1968|1973|Não|12373|Exato|479|659|206|1298|478|8118|1135|1|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|1|0|0|-|0|0|0|0|0|0|0|0|1|1|0|1|1|0
2006|-53.914189|-28.387874|1|RS|4310207|Ijuí|Museu Escolar do Colégio Evangélico Augusto Pestana|Rua Floriano Peixoto, 132| |Centro|98700-000|R|FLORIANO PEIXOTO| |132| |CENTRO|98700-000|55|3332-7950| | |www.ceap.com.br|Privada|Fundação|1|1.7|1.7.2| | |1973|1973|Não|5560|Aproximado|1000|0|10|0|50|1000|3500|0|0|0|0|0|Aberto|0|0|1|1|Alemão.|0|0|0|0|0|0|0|1|1|0|0|1|1|0|-|1|0|0|0|0|0|0|0|1|1|1|1|1|0
2007|-51.068871|-28.971386|1|RS|4319000|São Marcos|Museu Paroquial de São Marcos|Paróquia de São Marcos - Rua Osvaldo Aranha, 1.058| |Centro|95190-000|R|OSVALDO ARANHA| |1058| |CENTRO|95190-000|54|3291-1262|3291-1366| | |Outra| |1|1.7| |PAROQUIA DE SAO MARCOS| |1981|1981|Sim|7000|Aproximado|700|700|500|50|100|0|1200|0|0|1500|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|-|0|0|0|0|0|0|0|0|1|0|0|0|1|0
2008|-51.085999|-29.577788|1|RS|4306403|Dois Irmãos|Museu Histórico Municipal de Dois Irmãos|Avenida São Miguel, 1.658| |Centro|93950-000|AV|SAO MIGUEL| |1658| |CENTRO|93950-000|51|3564-1277|3564-7101| |www.doisirmaos.rs.gov.br|Pública|Municipal|1|1.7|1.7.1| | |1989|1989|Não|4247|Aproximado|2300|0|0|0|0|1600|203|0|0|0|0|144|Aberto|0|0|1|1|Alemão.|1|Lápide, quadros e panos de parede em Alemão.|0|0|0|0|0|0|0|0|0|1|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2009|-54.960115|-28.402753|1|RS|4318903|São Luiz Gonzaga|Museu Municipal Senador Pinheiro Machado|Rua São João, 1.634| |Centro|97800-000|R|SAO JOAO| |1634| |CENTRO|97800-000|55|3352-1321|3352-4571| | |Pública|Municipal|1|1.7|1.7.1| | |1974|1975|Não|3000|Aproximado|0|0|0|0|0|2850|150|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|-|0|0|0|0|0|0|0|0|1|0|0|1|0|0
2010|-51.207052|-30.032269|2|RS|4314902|Porto Alegre|Museu do Sport Club Internacional – Ruy Tedesco|Avenida Padre Cacique, 891 - Estádio Beira Mar| |Praia de Belas|90810-240|AV|PADRE CACIQUE| |891| |PRAIA DE BELAS|90810-240|51|3230-4669|3230-4600| |www.internacional.com.br/museudointer|Outra|Não especificado|1|1.7| |ESTADIO BEIRA MAR| |1992|1995|Não|2500|Aproximado|0|0|0|0|0|2500|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|1|1|0|-|1|0|0|0|0|0|0|0|1|0|0|1|1|0
2011|-53.802872|-29.69091|1|RS|4316907|Santa Maria|Museu do Instituto Metodista Centenário|Rua Dr. Turi, 2.003.| |Centro|97050-180|R|DOUTOR TURI| |2003| |CENTRO|97050-180|55|3028-7000| | |www.metodistadosul.edu.be|Privada|Associação|1|1.7|1.7.2| | |1994|1994|Não|1000|Aproximado| |0| |0| | | |0|0|0|0|0|Aberto|0|0|1|0|0|0|0|0|0|1|Professores de Inglês e Espanhol e secretária bilíngüe (Inglês/Espanhol).|1|0|1|0|1|1|1|1|Xerox / Impressão / Áudio-Visual / Laboratório de Informática / Quarto de hóspedes / Alojamento.|0|1|1|1|0|0|0|0|1|1|1|1|1|0
2012|-52.950294|-28.629922|2|RS|4320305|Selbach|Museu Municipal Olindo Feldkircher|Rua 15 de Novembro, 475| |Centro|99450-000|R|15 DE NOVEMBRO| |475| |CENTRO|99450-000|54|3387-1122| | | |Pública|Municipal|1|1.7|1.7.1| | |2005|2005|Não|769|Aproximado|0|0|50|0|200|210|0|0|279|30|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|-|0|0|0|0|0|0|0|0|1|0|0|1|1|0
2013|-51.108986|-29.673308|1|RS|4313409|Novo Hamburgo|Fundação Ernesto Frederico Scheffel|Avenida General Daltro Filho, 911| |Hamburgo Velho|93540-000|AV|GENERAL DALTRO FILHO| |911| |HAMBURGO VELHO|93540-000|51|3593-6233| | |www.scheffel.com.br|Privada|Associação|1|1.7|1.7.2| | |1979|1979|Não|5600|Aproximado|0|0|385|0|0|1215|4000|0|0|0|0|0|Aberto|1|R$ 5,00 - público em geral; gratuidade - crianças, adultos acima de 65 anos e estudantes.|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|-|0|0|1|0|0|0|0|0|1|0|0|1|1|0
2014|-51.207052|-30.032269|2|RS|4314902|Porto Alegre|Museu de Mineralogia e Petrologia Luiz Englert|Rua Sarmento Leite, 425.| |Centro|91501-970|R|SARMENTO LEITE| |425| |CENTRO|91501-970|51|3308-4087| | |www.museumin.ufrgs.br|Pública|Federal|1|1.7|1.7.1| | |1909|1991|Não|7000|Aproximado|0|0|0|7000|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|1|0|0|1|1|0
2015|-51.23138|-30.029075|1|RS|4314902|Porto Alegre|Museu de Arte do Rio Grande do Sul Ado Malagoli|Praça da Alfândega, s/n| |Centro|90010-150|PCA|DA ALFANDEGA| |S/N| |CENTRO|90010-150|51|3227-2311|3221-3545|3212-8783|www.margs.org.br|Pública|Estadual|1|1.7|1.7.1| | |1954|1957|Não|6300|Exato|0|0|6300|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|0|-|0|1|1|1|0|0|0|0|1|0|0|1|1|0
2016|-52.342531|-31.765706|1|RS|4314407|Pelotas|Museu de Arte Leopoldo Gotuzzo|Rua General Osório, 725| |Centro|96020-000|R|GENERAL OSORIO| |725| |CENTRO|96020-000|53|3225-9144| | |www.ufpel.tche.br/ila/malg|Pública|Federal|1|1.7|1.7.1| | |-|1986|Não|720|Aproximado|0|0|720|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|1|0|0|-|0|0|0|0|0|0|0|0|1|0|0|1|1|0
2017|-51.238778|-30.03292|1|RS|4314902|Porto Alegre|Museu do Trabalho|Rua dos Andradas, 230.| |Centro|90020-000|R|DOS ANDRADAS| |230| |CENTRO|90020-000|51|3227-5196| | |www.museudotrabalho.org|Privada|Associação|1|1.7|1.7.2| |88.642.368/0001-02|1982|1982|Não|2139|Exato|0|0|130|0|185|0|1824|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|1|1|0|-|0|0|1|0|0|0|0|0|1|0|1|1|1|0
2018|-50.429959|-28.6702|2|RS|4302303|Bom Jesus|Museu e Arquivo Histórico de Bom Jesus|Rua Sete de Setembro, 460.| |Centro|95290-000|R|SETE DE SETEMBRO| |460| |CENTRO|95290-000|54|3237-2552| | | |Pública|Municipal|1|1.7|1.7.1| | |1992|1993|Não|1924|Exato|30|50|3|0|0|1741|100|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|-|0|0|0|0|0|0|0|0|1|0|0|1|1|0
2019|-56.001418|-28.656371|1|RS|4318002|São Borja|Museu Municipal Apparício Silva Rillo|Travessa Albino Phaiffer, 84 (Anexo A).| |Centro|97670-000|TV|ALBINO PHAIFFER| |84|ANEXO A|CENTRO|97670-000|55|3431-3839| | | |Pública|Municipal|1|1.7|1.7.1| | |1960|1960|Não|726|Exato|37|15|163|0|22|489|0|0|0|0|0|0|Aberto|0|0|1|1|Espanhol|1|Espanhol|0|0|0|0|1|0|0|0|0|1|0|0|-|0|0|1|0|0|0|0|0|1|0|0|1|1|0
